ID,邮箱,身高,体重
ID-023857,TdVqXTc@sina.com,1.91,83
ID-012504,AIHadNC@hotmail.com,1.5,88
ID-010578,TgYGgey@sina.com,1.88,48
ID-016027,xiODRGF@outlook.com,1.74,77
ID-009917,OElZbGN@sina.com,1.53,89
ID-009320,ByydQHp@yahoo.com,1.5,75
ID-002285,MjjxaSk@163.com,1.76,55
ID-021581,UxlyUcB@yahoo.com,1.68,62
ID-015407,bVILObE@126.com,1.78,61
ID-025656,hvuDUKg@qq.com,1.67,100
ID-014184,NZMFndY@163.com,1.58,83
ID-021580,ElOAhzP@126.com,1.77,76
ID-018632,uQDWwKI@yahoo.com,1.9,91
ID-026972,segaecV@gmail.com,1.9,97
ID-003241,oBfTPTo@outlook.com,1.5,54
ID-028171,cdBPadR@126.com,1.8,95
ID-001269,toYSicw@163.com,1.7,93
ID-020344,Ixvkfof@yahoo.com,1.94,80
ID-027518,mAOZaKm@hotmail.com,1.68,85
ID-028430,MxdTrUL@yahoo.com,1.8,55
ID-022525,BmSgkLj@outlook.com,1.84,62
ID-003827,WPTIXbA@163.com,1.67,54
ID-023222,mNBpAtW@sina.com,1.84,81
ID-001499,FiVdNWh@163.com,1.61,79
ID-025511,hvbFAMT@sina.com,1.79,97
ID-027289,tEQPbXZ@126.com,1.56,78
ID-001517,lwaJNhr@126.com,1.69,98
ID-001131,WuGEhVH@gmail.com,1.54,67
ID-019232,FYQXwUW@yahoo.com,1.79,57
ID-029796,qvtXRfe@126.com,1.62,67
ID-001266,JKtMJbQ@163.com,1.93,99
ID-011968,rGvywZk@yahoo.com,1.87,88
ID-004511,aJUErLv@outlook.com,1.76,70
ID-005067,RNjUvbH@outlook.com,1.77,65
ID-014926,LGfZnQD@hotmail.com,1.75,96
ID-025823,JJngQLv@yahoo.com,1.73,74
ID-028072,NENJlMT@163.com,1.69,71
ID-022810,eLKwdCH@163.com,1.5,98
ID-009427,VQnNLsG@hotmail.com,1.7,96
ID-017703,VpSlfvD@qq.com,1.53,53
ID-000722,iKhhKkz@sina.com,1.51,52
ID-022319,UuwtLDL@yahoo.com,1.64,103
ID-010981,yluieFX@126.com,1.8,95
ID-006209,VYTXMvt@hotmail.com,1.74,94
ID-021372,dqagyxB@outlook.com,1.89,80
ID-014619,PMSdoch@163.com,1.85,91
ID-003112,adnSWLA@163.com,1.5,62
ID-024010,fSHvNYz@163.com,1.56,75
ID-026097,VbAepUT@hotmail.com,1.86,59
ID-008683,wPGbriI@outlook.com,1.51,89
ID-000637,RTXgxja@gmail.com,1.88,88
ID-008435,InafaYi@163.com,1.79,74
ID-006153,ycVAmfV@gmail.com,1.65,45
ID-020200,fhYwFqM@yahoo.com,1.64,57
ID-011276,fWUCwVJ@126.com,1.5,83
ID-021430,BbmBuYP@163.com,1.81,87
ID-007883,gwOpQzk@yahoo.com,1.64,75
ID-018318,Ysvlzhi@hotmail.com,1.58,64
ID-019427,MnKVYiZ@outlook.com,1.5,69
ID-017131,FlvnsLh@yahoo.com,1.73,55
ID-008682,AxcqzUr@gmail.com,1.88,66
ID-020568,dcdIede@outlook.com,1.72,68
ID-025278,DdDKCkE@outlook.com,1.78,90
ID-009037,EMLMxMG@outlook.com,1.7,62
ID-014740,dggQwIS@126.com,1.68,82
ID-028923,lvkiaSL@163.com,1.73,58
ID-007728,QqhrNZY@gmail.com,1.53,67
ID-023957,RwiEcMX@yahoo.com,1.7,61
ID-017026,VmHpErb@outlook.com,1.62,80
ID-002710,OdLTRgs@yahoo.com,1.56,94
ID-029051,GheAhMl@gmail.com,1.64,98
ID-021723,qJWVOqs@126.com,1.84,102
ID-021917,pRmccoj@126.com,1.92,60
ID-020452,jQSBnZB@hotmail.com,1.92,47
ID-028735,QzvBuYt@sina.com,1.89,71
ID-025952,DpJxXtO@126.com,1.82,70
ID-023492,WxiSbGp@sina.com,1.52,86
ID-026690,RYDYDyS@163.com,1.92,65
ID-012399,gNoOzeO@163.com,1.52,47
ID-009451,QmmAzmF@outlook.com,1.68,51
ID-016925,eDUWFIM@outlook.com,1.63,61
ID-002953,aITwqzw@163.com,1.88,45
ID-025006,EJCcQLH@sina.com,1.65,85
ID-018933,bYoOglG@qq.com,1.81,75
ID-002549,URhRVAl@126.com,1.83,55
ID-012171,vWvgoXX@outlook.com,1.57,58
ID-007775,ncpVDGp@163.com,1.91,74
ID-010381,pCAKNcD@sina.com,1.84,77
ID-024355,MzdsiTz@outlook.com,1.77,92
ID-002168,ZvoBDSg@126.com,1.55,80
ID-022790,ZYWkcDL@qq.com,1.76,103
ID-007210,ULOZdWU@163.com,1.85,59
ID-012439,mMUwuGC@qq.com,1.81,73
ID-000991,ryhGATU@yahoo.com,1.54,94
ID-004285,hvxMIcb@qq.com,1.61,93
ID-023940,XTkUuvb@qq.com,1.5,93
ID-018895,UaojYAi@qq.com,1.58,100
ID-005933,ZowKmfq@outlook.com,1.59,70
ID-000438,xPXCJZI@outlook.com,1.84,82
ID-000741,ayluNQw@163.com,1.63,94
ID-024772,zWmYfkv@gmail.com,1.76,75
ID-026397,JEKQnPv@sina.com,1.62,54
ID-003687,TyWMvBD@hotmail.com,1.94,53
ID-014388,BARjyME@outlook.com,1.85,104
ID-012191,vwYPFkb@sina.com,1.87,98
ID-023032,nSAVFak@126.com,1.69,102
ID-013260,RmMKOJo@outlook.com,1.7,89
ID-026987,lMGwTkJ@yahoo.com,1.65,65
ID-007308,TKLhQLx@126.com,1.69,90
ID-029927,KskxUiY@gmail.com,1.74,86
ID-013143,fERWSgI@sina.com,1.5,49
ID-013811,XovWeOO@hotmail.com,1.65,73
ID-026535,JjlYQSj@163.com,1.76,93
ID-022654,ijFsUUT@126.com,1.6,50
ID-001243,tARZAQR@126.com,1.87,101
ID-022075,bmPhYrs@yahoo.com,1.55,101
ID-018883,nnnMwvh@gmail.com,1.67,101
ID-005946,ixiRZTd@yahoo.com,1.87,71
ID-006894,PZDQfsg@hotmail.com,1.57,52
ID-000873,UNTYnQk@gmail.com,1.8,101
ID-018835,aXtVBIx@163.com,1.72,57
ID-026745,TcBbrmt@qq.com,1.6,98
ID-019263,zyggHID@outlook.com,1.65,80
ID-017445,GEWetFn@sina.com,1.94,58
ID-011909,piQQaWm@outlook.com,1.61,101
ID-017029,zdtdMmh@163.com,1.55,75
ID-014550,DnXvFMo@hotmail.com,1.63,71
ID-008190,vlFyFwj@163.com,1.86,91
ID-004828,iUhCctX@gmail.com,1.68,76
ID-002894,mzsucnF@126.com,1.74,53
ID-003637,iwzTvRs@163.com,1.71,48
ID-029175,tMSBIQH@126.com,1.59,47
ID-012117,JTTGvEu@yahoo.com,1.65,61
ID-029630,qjNyazf@yahoo.com,1.78,100
ID-013460,PygYAYS@hotmail.com,1.54,89
ID-016441,qVJFOTN@gmail.com,1.59,89
ID-015421,mDIkPId@qq.com,1.86,56
ID-011091,KWfQXBp@126.com,1.5,72
ID-017506,tWzTFIE@outlook.com,1.63,75
ID-011959,rwBqMyC@sina.com,1.78,86
ID-010778,eCDcBKK@gmail.com,1.76,81
ID-012883,dxFCAwK@sina.com,1.86,87
ID-029606,KYKtvym@sina.com,1.51,47
ID-016973,RCQOOnL@gmail.com,1.61,64
ID-011414,BxAVTSs@outlook.com,1.92,47
ID-000223,sXcKeQl@outlook.com,1.91,68
ID-009712,zGJmsrU@sina.com,1.94,87
ID-000433,ySrKIRz@qq.com,1.85,60
ID-023586,nJlAnwP@sina.com,1.63,70
ID-024235,iIPOLKL@yahoo.com,1.78,73
ID-010801,lTJOKmR@gmail.com,1.77,102
ID-006712,fHUFlmw@outlook.com,1.73,56
ID-001101,ukuleum@outlook.com,1.79,75
ID-027357,VWYNohY@outlook.com,1.81,50
ID-008614,mEZbKjt@sina.com,1.91,63
ID-022819,ySumJrj@126.com,1.83,94
ID-007966,IcXHznI@126.com,1.57,63
ID-016641,DqBvxwY@126.com,1.88,58
ID-029953,VAYWPZP@sina.com,1.67,75
ID-019803,YintWfQ@163.com,1.74,76
ID-024586,SyPkDCt@yahoo.com,1.71,96
ID-005148,mIKdIks@yahoo.com,1.79,99
ID-011851,IJAdMNE@outlook.com,1.67,67
ID-003161,gbaNHeN@qq.com,1.69,83
ID-016596,rgGeYPd@sina.com,1.79,85
ID-006090,tlDWaZi@126.com,1.91,101
ID-004179,bEDxnxZ@qq.com,1.81,45
ID-009548,CcJsDrp@sina.com,1.69,58
ID-007914,yIvIRSM@yahoo.com,1.93,84
ID-015036,WYDDRBs@sina.com,1.93,54
ID-019548,PHPqyQB@126.com,1.57,85
ID-011650,anwdCoT@gmail.com,1.68,95
ID-010306,zegPZng@163.com,1.57,102
ID-023861,VGwUope@gmail.com,1.66,66
ID-007682,pbPMIId@163.com,1.6,81
ID-025977,nSCDFlR@outlook.com,1.61,101
ID-027154,xdgUTve@126.com,1.94,64
ID-006961,rpvTazP@163.com,1.78,89
ID-017894,LPWkZFx@sina.com,1.58,74
ID-002466,MnZlMNk@hotmail.com,1.9,94
ID-018884,lnmZgnp@163.com,1.81,77
ID-028571,ZHeeyMN@hotmail.com,1.71,62
ID-024581,mELCznv@hotmail.com,1.83,54
ID-019607,RhiXlxO@163.com,1.72,81
ID-019593,eCuNmtM@outlook.com,1.58,68
ID-014911,BqZwQdH@163.com,1.88,55
ID-027720,keoQWsK@yahoo.com,1.76,94
ID-021086,AaHVIRw@yahoo.com,1.86,60
ID-019382,hEsNRkG@hotmail.com,1.78,104
ID-026645,EjfHwCP@126.com,1.72,80
ID-022361,bEBCbiA@qq.com,1.9,60
ID-023976,bXQcXug@qq.com,1.94,86
ID-017814,viLqSbJ@126.com,1.67,91
ID-029093,alIBYHP@outlook.com,1.51,54
ID-013110,QmUWDVZ@hotmail.com,1.83,104
ID-009356,dmECxME@hotmail.com,1.8,82
ID-006936,egMPGwH@126.com,1.61,52
ID-021923,xorPDYJ@yahoo.com,1.91,65
ID-027383,VnIwmbF@qq.com,1.75,47
ID-028260,arizhme@hotmail.com,1.54,58
ID-020934,dvlqXHp@hotmail.com,1.94,50
ID-008767,MIUDMDi@gmail.com,1.84,51
ID-028811,IvMoiOT@126.com,1.69,90
ID-027429,TZYNkQn@qq.com,1.6,72
ID-025098,EvisZvq@sina.com,1.64,99
ID-029587,UmCgNOJ@sina.com,1.61,49
ID-009992,MNEcksc@sina.com,1.76,67
ID-015864,sJwZVmo@yahoo.com,1.72,76
ID-019824,cPJxkPM@sina.com,1.71,95
ID-020397,EFvswsR@sina.com,1.8,102
ID-017210,TYtCMjz@yahoo.com,1.57,97
ID-015455,vCwRxew@sina.com,1.58,60
ID-029910,UjFYyqC@outlook.com,1.66,83
ID-007396,ryiofaT@gmail.com,1.75,97
ID-016485,gmMDbeo@yahoo.com,1.65,49
ID-013689,xoPQwSf@sina.com,1.58,94
ID-018384,MOHeLsg@qq.com,1.52,95
ID-026534,ZmChptA@hotmail.com,1.82,53
ID-025484,eGEoMOL@163.com,1.94,89
ID-009347,apRqmoE@qq.com,1.7,65
ID-016812,kfvtrCS@sina.com,1.55,86
ID-028974,mXmwDGR@outlook.com,1.54,84
ID-017998,KhFGQnT@gmail.com,1.61,46
ID-024530,fJEvpeg@outlook.com,1.81,59
ID-025657,EazKZCV@163.com,1.69,58
ID-009995,UHEEdcK@qq.com,1.69,97
ID-024336,llhGQnw@sina.com,1.58,47
ID-026400,DMAEEfg@yahoo.com,1.77,101
ID-026150,cKGzgtQ@163.com,1.88,87
ID-015896,dxYcLJq@outlook.com,1.69,80
ID-008266,TkLvMud@hotmail.com,1.7,84
ID-028410,HnSddpp@163.com,1.6,77
ID-028947,ONKtEQJ@gmail.com,1.66,86
ID-022650,SDUxgLd@gmail.com,1.7,96
ID-000657,eGckKJW@qq.com,1.94,54
ID-023172,NQAObhy@126.com,1.79,90
ID-009519,dmEPoWW@qq.com,1.71,65
ID-027659,MuIEMhF@126.com,1.52,88
ID-026845,SNLvjUR@163.com,1.52,74
ID-005023,tWTGmDP@gmail.com,1.74,85
ID-002169,mXOsCvN@hotmail.com,1.88,71
ID-028794,OBFpabo@qq.com,1.54,102
ID-003558,CfojxjP@qq.com,1.74,73
ID-021514,XnkYHEL@163.com,1.93,68
ID-025844,ECBdmiy@qq.com,1.87,84
ID-008776,kRFpXNz@yahoo.com,1.69,97
ID-001853,AFmjcrX@163.com,1.8,59
ID-004365,HtkhLJy@yahoo.com,1.62,66
ID-028700,flhSpCi@yahoo.com,1.91,72
ID-020929,GcdrcvD@sina.com,1.72,97
ID-026155,ymltOTs@gmail.com,1.86,100
ID-027490,WpnzLmS@sina.com,1.63,68
ID-006916,wYMJCME@126.com,1.88,83
ID-010501,NIamcAQ@yahoo.com,1.68,72
ID-014077,uzdeYlA@yahoo.com,1.72,46
ID-019193,TtmmueU@qq.com,1.94,59
ID-002432,voBmXxw@126.com,1.61,103
ID-022444,ibtMLme@sina.com,1.84,91
ID-008977,NbctrZh@yahoo.com,1.8,49
ID-001451,wSqMQPY@qq.com,1.88,69
ID-027614,AjUNWZh@sina.com,1.65,60
ID-000123,UZGmQru@yahoo.com,1.81,101
ID-029989,eMwVSsx@163.com,1.82,77
ID-010493,RwxbMIJ@yahoo.com,1.76,72
ID-022489,QnPwmhN@qq.com,1.78,63
ID-005360,pozWMfO@gmail.com,1.74,63
ID-018488,foLLRvf@hotmail.com,1.78,75
ID-005769,kUAmUbO@126.com,1.86,94
ID-000227,HbbxObp@163.com,1.74,73
ID-025348,dIXqQRl@163.com,1.66,59
ID-022118,PNrlCVJ@163.com,1.64,46
ID-005455,JCXkrpq@qq.com,1.53,93
ID-003398,MgiJquC@gmail.com,1.9,68
ID-026976,cCNFfJx@yahoo.com,1.93,77
ID-009262,PQWjjdm@gmail.com,1.71,55
ID-008558,XGhiQeo@hotmail.com,1.85,97
ID-007698,bPbPrwK@yahoo.com,1.79,82
ID-009125,jLAuwQP@126.com,1.84,46
ID-017684,LxvCCJH@sina.com,1.84,79
ID-004491,qUzESdq@126.com,1.7,52
ID-011104,YVjAkqN@hotmail.com,1.79,50
ID-023417,kRsEIMD@qq.com,1.82,85
ID-011620,usiFifb@sina.com,1.52,58
ID-026943,GxyrxHz@hotmail.com,1.6,91
ID-007073,zskDeLh@yahoo.com,1.79,96
ID-004726,ZXUsUfs@hotmail.com,1.81,101
ID-022046,RfahpwQ@outlook.com,1.9,81
ID-023646,YWzDplV@hotmail.com,1.56,68
ID-029719,rMNSEuA@sina.com,1.68,102
ID-003599,NKmYQoV@qq.com,1.93,69
ID-001195,AVvqVbf@gmail.com,1.79,63
ID-007546,WMhSihL@gmail.com,1.86,77
ID-018529,xhTAJIU@outlook.com,1.6,93
ID-026813,QcJNyHJ@hotmail.com,1.79,77
ID-006868,yrPyXIN@qq.com,1.52,104
ID-002615,KhuKjSD@hotmail.com,1.86,73
ID-011373,lRcBZHm@qq.com,1.75,68
ID-006674,AEAzsVo@163.com,1.61,96
ID-010708,wYmZgLx@gmail.com,1.73,53
ID-011692,WShlEDC@outlook.com,1.57,56
ID-005690,jXKLhzS@gmail.com,1.58,68
ID-010893,JFsUlEs@yahoo.com,1.73,58
ID-001502,xrQPZbc@hotmail.com,1.68,45
ID-002688,bPcCxjy@gmail.com,1.52,59
ID-022160,entLolx@126.com,1.65,52
ID-003510,ctTCbiG@sina.com,1.7,47
ID-023572,IlZyclf@sina.com,1.81,66
ID-014701,zBmEVpv@126.com,1.79,68
ID-011592,PSJIypV@sina.com,1.87,103
ID-015847,vCZzfCY@163.com,1.69,50
ID-011997,vTsVmCh@163.com,1.62,88
ID-021860,SOsfiux@163.com,1.62,52
ID-013210,iNlmiTs@126.com,1.75,71
ID-028963,WAOrAaA@sina.com,1.56,60
ID-022996,czgimUY@outlook.com,1.93,57
ID-009650,ZWDBjva@163.com,1.64,91
ID-009764,LxQTCld@163.com,1.81,86
ID-027291,tAJaBQj@163.com,1.6,98
ID-028236,LspSPfy@126.com,1.51,70
ID-027135,mUCUYRB@outlook.com,1.89,76
ID-022531,LXrDhpx@sina.com,1.92,92
ID-009901,citvbYD@126.com,1.83,59
ID-011320,HczLotR@163.com,1.53,63
ID-005178,IxhWhnl@qq.com,1.94,66
ID-022392,yhvJAJl@qq.com,1.71,86
ID-029412,CErczek@hotmail.com,1.89,77
ID-026581,cHbhhQr@qq.com,1.52,79
ID-028824,XYmXWJg@126.com,1.93,62
ID-005694,CEJutmN@qq.com,1.52,102
ID-029118,ulwWOsA@gmail.com,1.72,64
ID-017446,kbsoQij@gmail.com,1.89,53
ID-007925,vlITlCv@sina.com,1.91,77
ID-020069,CsbPzlw@yahoo.com,1.82,50
ID-018662,sgVJYyp@hotmail.com,1.83,84
ID-004260,xmDTJIX@126.com,1.9,96
ID-013833,thvUcyA@yahoo.com,1.55,96
ID-021551,SJnmjaG@gmail.com,1.65,88
ID-015530,UJKistL@qq.com,1.52,65
ID-015882,UFjHlIg@126.com,1.63,77
ID-011381,SoYbzrz@outlook.com,1.81,57
ID-016190,WzConwh@yahoo.com,1.76,78
ID-005991,fNMVvqs@126.com,1.86,68
ID-012617,AJKdwYf@gmail.com,1.82,100
ID-014592,OTiQOxK@gmail.com,1.87,48
ID-025649,dmURCrd@126.com,1.53,68
ID-023471,oJhAGkK@sina.com,1.7,66
ID-020504,oOFeCti@outlook.com,1.82,101
ID-025619,NdsyeLI@yahoo.com,1.83,46
ID-002529,qWjbMkA@sina.com,1.68,70
ID-004883,UUWexGO@hotmail.com,1.7,60
ID-024788,jfTSgKq@126.com,1.9,46
ID-004935,URjqCjO@yahoo.com,1.51,82
ID-020778,dzKJkgy@yahoo.com,1.76,90
ID-027248,BnzIqFV@gmail.com,1.56,83
ID-028727,uBgrZFM@hotmail.com,1.57,54
ID-020592,pMKAxJJ@126.com,1.57,93
ID-012118,cLhzMxt@yahoo.com,1.74,88
ID-018991,qXKpdYw@126.com,1.7,46
ID-017002,vGTzjmj@gmail.com,1.85,79
ID-010587,UYTuPex@hotmail.com,1.85,64
ID-023490,AqSPBuC@outlook.com,1.58,64
ID-003464,gSLVDDR@outlook.com,1.71,98
ID-025478,ScdqBrS@yahoo.com,1.7,97
ID-029818,WXOanfm@gmail.com,1.94,60
ID-026947,XMjbfnj@163.com,1.82,50
ID-016941,rVzXimC@yahoo.com,1.75,66
ID-026651,jwBGCMZ@qq.com,1.94,94
ID-010456,NcbiuAZ@gmail.com,1.85,98
ID-014269,xVhSLLj@qq.com,1.9,57
ID-018470,GgHRMpO@yahoo.com,1.59,90
ID-006018,kTRvOxP@126.com,1.8,79
ID-006331,BDrcUul@qq.com,1.78,59
ID-001336,NHhSeKM@163.com,1.78,95
ID-019445,cRBuhDF@sina.com,1.65,50
ID-027298,CgohoAP@sina.com,1.81,57
ID-022627,TuWcdrb@hotmail.com,1.89,68
ID-025513,QrJXhPb@163.com,1.51,61
ID-017280,CjNOvYl@gmail.com,1.56,83
ID-018922,aQnxQXV@sina.com,1.61,51
ID-001925,ofwXTvZ@gmail.com,1.55,60
ID-013380,VKmbleD@163.com,1.82,91
ID-026906,YdGjpiE@126.com,1.63,100
ID-007676,ynKcNIr@outlook.com,1.71,66
ID-009575,xgmelia@gmail.com,1.55,91
ID-007990,deOmFoO@outlook.com,1.85,84
ID-004914,racuvnp@outlook.com,1.69,103
ID-004060,mndIYkJ@outlook.com,1.86,45
ID-010530,fDVuNTe@hotmail.com,1.52,90
ID-027978,JJOzvLE@sina.com,1.81,77
ID-028616,NAloRQz@126.com,1.72,68
ID-005417,gZvdYns@outlook.com,1.7,87
ID-014598,Zgxwock@gmail.com,1.9,78
ID-028202,ukRmjJt@yahoo.com,1.94,87
ID-015763,xOqJrFy@126.com,1.71,48
ID-029999,sjNqblX@sina.com,1.93,65
ID-029146,fdAQaEY@gmail.com,1.77,61
ID-012785,atnXmUJ@qq.com,1.52,93
ID-017490,DNGcEet@outlook.com,1.85,86
ID-004606,NuBIAon@yahoo.com,1.53,59
ID-026463,eVhRboj@126.com,1.92,54
ID-024984,zFnsuzp@hotmail.com,1.79,74
ID-023897,hyYSSfJ@sina.com,1.94,100
ID-026748,hlQoDsr@hotmail.com,1.55,85
ID-018311,VILHqQq@qq.com,1.8,76
ID-018270,CtUXuhg@gmail.com,1.69,95
ID-029542,wskwISk@yahoo.com,1.75,97
ID-001803,FddGRxp@qq.com,1.52,61
ID-026564,VCTVIqO@126.com,1.8,103
ID-004055,qdPYvqR@qq.com,1.87,101
ID-021230,RqMskaD@outlook.com,1.54,99
ID-008403,cvySTtu@126.com,1.57,97
ID-007739,JkjacfJ@yahoo.com,1.78,47
ID-006711,IFzDmUF@outlook.com,1.82,99
ID-001259,wdwszyt@qq.com,1.68,79
ID-015940,yihTrDN@yahoo.com,1.91,79
ID-003149,ZzhBGXo@outlook.com,1.66,98
ID-018627,DJQeQLb@hotmail.com,1.83,98
ID-008214,AZmNKDE@hotmail.com,1.72,89
ID-009417,dOmJsUX@gmail.com,1.74,69
ID-019638,weqoxMb@gmail.com,1.66,76
ID-007699,PiSJUIU@outlook.com,1.89,50
ID-022061,mxXZnCl@hotmail.com,1.55,91
ID-020772,jROMjfn@yahoo.com,1.71,80
ID-007598,SuLaIJO@qq.com,1.92,52
ID-015693,DFybtoJ@163.com,1.75,59
ID-028017,aBjDZGn@yahoo.com,1.61,57
ID-027688,ZEBNind@163.com,1.62,45
ID-027109,QQHYZkP@163.com,1.76,53
ID-016501,yxZjdEH@sina.com,1.69,83
ID-011310,HVqbZqy@qq.com,1.77,59
ID-003254,lgCIfpJ@hotmail.com,1.74,83
ID-010449,zHywULT@126.com,1.87,63
ID-015576,FiRTLse@yahoo.com,1.78,88
ID-015172,kSQsRYZ@gmail.com,1.64,83
ID-019235,bjysSMV@qq.com,1.86,70
ID-019077,IQbHrNi@163.com,1.89,87
ID-027554,RGCBCJk@yahoo.com,1.92,59
ID-005879,BwgDAEy@sina.com,1.71,68
ID-013523,lSBARJz@sina.com,1.81,93
ID-011900,UEGHBSo@qq.com,1.51,56
ID-024207,mhrSpOt@outlook.com,1.71,80
ID-003615,wJjmCmm@sina.com,1.89,97
ID-018462,meTciBp@yahoo.com,1.79,87
ID-003253,nLOtiMp@126.com,1.62,58
ID-017592,anaKGsQ@qq.com,1.91,74
ID-023699,CLvYbhT@yahoo.com,1.63,72
ID-001885,FYIfTFq@sina.com,1.79,72
ID-009258,sbVuxUP@sina.com,1.89,76
ID-025274,ksjcGdq@outlook.com,1.7,87
ID-027055,LVSHxdm@126.com,1.81,74
ID-003646,cexYlFL@sina.com,1.75,45
ID-010153,bMySqDP@qq.com,1.65,49
ID-023650,BXxuMBg@yahoo.com,1.53,100
ID-006975,MBwtJEZ@sina.com,1.85,100
ID-017237,oAaJKVo@outlook.com,1.89,86
ID-025295,RBJWxHo@outlook.com,1.84,86
ID-005800,RgAUuUc@sina.com,1.8,85
ID-004021,acReiQt@outlook.com,1.68,93
ID-021698,VwziORG@126.com,1.55,76
ID-000165,fpdTaUx@outlook.com,1.55,55
ID-009374,ySFPBzt@gmail.com,1.53,69
ID-001316,fyBMCyf@yahoo.com,1.55,94
ID-024448,eAomPoq@gmail.com,1.91,56
ID-001850,KnzhNqM@yahoo.com,1.61,66
ID-014593,QjGqCYK@126.com,1.78,78
ID-014006,LYdDZst@163.com,1.57,62
ID-013073,AmtndiF@hotmail.com,1.69,104
ID-005988,XtMkDoj@163.com,1.86,76
ID-008465,NqblhFc@outlook.com,1.69,67
ID-004713,xVrCJRG@yahoo.com,1.5,77
ID-014036,utsEhRp@yahoo.com,1.74,86
ID-013160,rLJZBMe@outlook.com,1.66,62
ID-017625,dHIoQfv@gmail.com,1.65,88
ID-018021,mltCeNC@qq.com,1.62,87
ID-029395,IUgoyXj@hotmail.com,1.7,93
ID-007377,xBUVquI@outlook.com,1.91,87
ID-029214,lZAuQSA@yahoo.com,1.68,45
ID-018203,slzcvMt@126.com,1.61,76
ID-000791,mBdhVle@yahoo.com,1.91,87
ID-029190,iAoSEhH@126.com,1.6,61
ID-004810,pmTkJHX@qq.com,1.9,71
ID-009546,UPCBCZs@gmail.com,1.5,70
ID-013301,mQciGNc@yahoo.com,1.59,54
ID-012967,RieYnPI@qq.com,1.83,62
ID-016477,TznCUCH@126.com,1.76,52
ID-026390,Xaybnde@gmail.com,1.75,62
ID-009159,bYutVVu@163.com,1.78,54
ID-001171,HMTQEtQ@hotmail.com,1.89,100
ID-027446,GuKdWdi@163.com,1.8,104
ID-024148,LiZuRND@126.com,1.64,63
ID-009079,urrxNLh@gmail.com,1.66,58
ID-004101,IpWswoC@outlook.com,1.94,90
ID-011260,sUZylRN@sina.com,1.72,56
ID-029710,SJXCHGr@163.com,1.63,66
ID-029270,cadyHHg@qq.com,1.69,62
ID-014942,NGNmfsy@qq.com,1.79,45
ID-014571,gsSLaun@hotmail.com,1.7,95
ID-022521,TeyRluf@qq.com,1.88,81
ID-015039,zaGkBvN@126.com,1.84,75
ID-028464,qGQkqsV@sina.com,1.58,84
ID-025143,uZXMKVY@gmail.com,1.73,100
ID-019796,WpTVrrb@163.com,1.6,67
ID-026377,yWJfrak@163.com,1.82,81
ID-008379,xfWBzQM@qq.com,1.73,66
ID-024446,yAfjcWW@sina.com,1.63,90
ID-024631,XSlDDqP@126.com,1.68,58
ID-027717,EtHABxq@163.com,1.77,90
ID-012875,MNkkpcA@126.com,1.84,84
ID-000318,iMFXOWh@yahoo.com,1.65,59
ID-000737,rvegmMe@hotmail.com,1.88,61
ID-002459,qBJtkqK@qq.com,1.54,53
ID-003858,KwAMrJz@yahoo.com,1.74,52
ID-015796,ENoOVdG@outlook.com,1.76,88
ID-000731,PiMRHIe@hotmail.com,1.61,92
ID-022915,IYawgRY@outlook.com,1.51,81
ID-021157,CkWsjmE@gmail.com,1.87,89
ID-007183,dVjHuit@qq.com,1.62,93
ID-001571,KNPSrzY@hotmail.com,1.74,84
ID-012196,IZpGaDl@163.com,1.54,47
ID-023924,pMgRYGr@qq.com,1.73,68
ID-029208,fkqhHLc@hotmail.com,1.7,86
ID-013661,LFKGFFF@163.com,1.5,55
ID-010005,qfEyEZF@qq.com,1.9,60
ID-016413,tWUPNXW@yahoo.com,1.9,74
ID-020235,NcbVDII@yahoo.com,1.72,60
ID-019741,ejHJWZd@126.com,1.93,99
ID-021988,BzKevuI@outlook.com,1.9,76
ID-029563,UkdOFeE@hotmail.com,1.5,103
ID-018275,OnWhFJn@hotmail.com,1.5,104
ID-023500,VIlMNdz@gmail.com,1.6,64
ID-028082,sRqiuKI@gmail.com,1.66,84
ID-025816,WdKTdvt@163.com,1.9,55
ID-012494,TiRPepZ@outlook.com,1.8,88
ID-025940,oNLlIzd@yahoo.com,1.72,82
ID-014262,ycpgYBY@126.com,1.62,78
ID-016048,OESQkhh@163.com,1.77,68
ID-000303,wsmDlxd@sina.com,1.67,60
ID-010908,sbhdHUi@sina.com,1.86,88
ID-010001,KFPogle@sina.com,1.75,93
ID-018803,ggPfUQk@sina.com,1.69,59
ID-012475,VGwjYUm@163.com,1.52,71
ID-025169,JZdnCvs@126.com,1.87,49
ID-029016,HeMUSTP@outlook.com,1.61,77
ID-024459,WvEqsJg@126.com,1.88,93
ID-017868,qouYtKN@yahoo.com,1.83,89
ID-007847,HBktspe@sina.com,1.92,63
ID-018679,tmraVBE@gmail.com,1.71,70
ID-027329,rZQKXFg@hotmail.com,1.87,68
ID-023946,DUZjEJW@sina.com,1.76,68
ID-028185,FTksZzO@sina.com,1.94,93
ID-014312,PQIhRKN@qq.com,1.5,67
ID-015863,INMAHQr@yahoo.com,1.57,53
ID-016670,GtqAqsX@gmail.com,1.92,77
ID-010648,RMgnMBq@outlook.com,1.71,72
ID-021992,eOKqlgu@sina.com,1.55,73
ID-012842,YMwEaMD@yahoo.com,1.63,66
